Ad;Ad2;ToplamSandik;ToplamSecmen;AcilanSandikSecmenSayisi;AcilanSandik;KullanilanOy;GecerliOy;Adi5;Oy
Kütahya;MERKEZ;509;164087;164087;509;142104;137017;DSP;174
Kütahya;SİMAV-AKDAĞ;7;1756;1756;7;1702;1519;Saadet Partisi;22
Kütahya;SİMAV-AKDAĞ;7;1756;1756;7;1702;1519;AK Parti;820
Kütahya;SİMAV-AKDAĞ;7;1756;1756;7;1702;1519;MHP;677
Kütahya;SİMAV-NAŞA;7;1645;1645;7;1553;1460;Saadet Partisi;15
Kütahya;SİMAV-NAŞA;7;1645;1645;7;1553;1460;BBP;459
Kütahya;SİMAV-NAŞA;7;1645;1645;7;1553;1460;AK Parti;821
Kütahya;SİMAV-NAŞA;7;1645;1645;7;1553;1460;MHP;165
Kütahya;SİMAV-ÇİTGÖL;9;2786;2786;9;2597;2446;Saadet Partisi;36
Kütahya;SİMAV-ÇİTGÖL;9;2786;2786;9;2597;2446;AK Parti;1359
Kütahya;SİMAV-ÇİTGÖL;9;2786;2786;9;2597;2446;MHP;1051
Kütahya;SİMAV-GÜNEY;4;1334;1334;4;1251;1177;Saadet Partisi;4
Kütahya;SİMAV-GÜNEY;4;1334;1334;4;1251;1177;AK Parti;408
Kütahya;SİMAV-GÜNEY;4;1334;1334;4;1251;1177;MHP;503
Kütahya;SİMAV-GÜNEY;4;1334;1334;4;1251;1177;İyi Parti;262
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;Saadet Partisi;48
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;CHP;720
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;AK Parti;873
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;AHMET ACAR;126
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;FİKRET AKÇAY;74
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;MÜRSEL YILDIZTEKİN;95
Kütahya;SİMAV-DEMİRCİ;9;2290;2290;9;2153;1986;OSMAN BENDERLİOĞLU;50
Kütahya;SİMAV-KUŞU;7;1839;1839;7;1751;1645;Saadet Partisi;15
Kütahya;SİMAV-KUŞU;7;1839;1839;7;1751;1645;AK Parti;1048
Kütahya;SİMAV-KUŞU;7;1839;1839;7;1751;1645;MHP;582
Kütahya;SİMAV;66;18726;18726;66;16297;15607;Saadet Partisi;175
Kütahya;SİMAV;66;18726;18726;66;16297;15607;TKP;17
Kütahya;SİMAV;66;18726;18726;66;16297;15607;CHP;964
Kütahya;SİMAV;66;18726;18726;66;16297;15607;AK Parti;6818
Kütahya;SİMAV;66;18726;18726;66;16297;15607;DP;867
Kütahya;SİMAV;66;18726;18726;66;16297;15607;MHP;2649
Kütahya;SİMAV;66;18726;18726;66;16297;15607;İyi Parti;4117
Kütahya;TAVŞANLI-TEPECİK;7;2208;2208;7;2090;2004;Saadet Partisi;945
Kütahya;TAVŞANLI-TEPECİK;7;2208;2208;7;2090;2004;CHP;30
Kütahya;TAVŞANLI-TEPECİK;7;2208;2208;7;2090;2004;AK Parti;860
Kütahya;TAVŞANLI-TEPECİK;7;2208;2208;7;2090;2004;MHP;169
Kütahya;TAVŞANLI-TUNÇBİLEK;16;4332;4332;16;4085;3857;Saadet Partisi;275
Kütahya;TAVŞANLI-TUNÇBİLEK;16;4332;4332;16;4085;3857;CHP;156
Kütahya;TAVŞANLI-TUNÇBİLEK;16;4332;4332;16;4085;3857;AK Parti;1557
Kütahya;TAVŞANLI-TUNÇBİLEK;16;4332;4332;16;4085;3857;MHP;1869
Kütahya;TAVŞANLI-KURUÇAY;7;1588;1588;7;1497;1401;Saadet Partisi;66
Kütahya;TAVŞANLI-KURUÇAY;7;1588;1588;7;1497;1401;AK Parti;826
Kütahya;TAVŞANLI-KURUÇAY;7;1588;1588;7;1497;1401;MHP;509
Kütahya;TAVŞANLI-BALIKÖY;8;1586;1586;8;1438;1342;Saadet Partisi;30
Kütahya;TAVŞANLI-BALIKÖY;8;1586;1586;8;1438;1342;AK Parti;500
Kütahya;TAVŞANLI-BALIKÖY;8;1586;1586;8;1438;1342;MHP;812
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;Saadet Partisi;14513
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;BTP;78
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;TKP;37
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;CHP;2820
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;AK Parti;21113
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;DP;228
Kütahya;TAVŞANLI;165;52311;52311;165;45361;43874;MHP;5085
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;Saadet Partisi;16
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;TKP;2
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;BBP;203
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;CHP;51
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;AK Parti;567
Kütahya;ASLANAPA;6;1624;1624;6;1506;1466;MHP;627
Kütahya;DUMLUPINAR;5;1005;1005;5;857;805;Saadet Partisi;5
Kütahya;DUMLUPINAR;5;1005;1005;5;857;805;TKP;1
Kütahya;DUMLUPINAR;5;1005;1005;5;857;805;CHP;233
Kütahya;DUMLUPINAR;5;1005;1005;5;857;805;AK Parti;297
Kütahya;DUMLUPINAR;5;1005;1005;5;857;805;MHP;269
Kütahya;HİSARCIK;14;3869;3869;14;3497;3295;TKP;11
Kütahya;HİSARCIK;14;3869;3869;14;3497;3295;AK Parti;1779
Kütahya;HİSARCIK;14;3869;3869;14;3497;3295;MHP;363
Kütahya;HİSARCIK;14;3869;3869;14;3497;3295;İyi Parti;1142
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;Saadet Partisi;10
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;TKP;1
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;CHP;746
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;AK Parti;1064
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;DP;19
Kütahya;ŞAPHANE;11;2458;2458;11;2211;2085;MHP;245
Kütahya;ÇAVDARHİSAR;8;1689;1689;8;1478;1351;Saadet Partisi;91
Kütahya;ÇAVDARHİSAR;8;1689;1689;8;1478;1351;TKP;3
Kütahya;ÇAVDARHİSAR;8;1689;1689;8;1478;1351;CHP;346
Kütahya;ÇAVDARHİSAR;8;1689;1689;8;1478;1351;AK Parti;492
Kütahya;ÇAVDARHİSAR;8;1689;1689;8;1478;1351;MHP;419
Kütahya;PAZARLAR;11;2689;2689;11;2513;2376;Saadet Partisi;36
Kütahya;PAZARLAR;11;2689;2689;11;2513;2376;TKP;1
Kütahya;PAZARLAR;11;2689;2689;11;2513;2376;AK Parti;1660
Kütahya;PAZARLAR;11;2689;2689;11;2513;2376;MHP;615
Kütahya;PAZARLAR;11;2689;2689;11;2513;2376;İyi Parti;64
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;Saadet Partisi;386
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;BTP;583
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;TKP;70
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;BBP;4428
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;CHP;7185
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;AK Parti;9289
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;NEJDET BALİ;1027
Malatya;AKÇADAĞ;124;27971;27971;124;24706;23619;İBRAHİM TÜDÜN;651
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;Saadet Partisi;57
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;BTP;23
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;TKP;23
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;BBP;272
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;CHP;3708
Malatya;ARAPGİR;70;8699;8699;70;7452;7139;AK Parti;3056
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;Saadet Partisi;25
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;BTP;2
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;TKP;18
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;CHP;2862
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;AK Parti;1159
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;HDP;539
Malatya;ARGUVAN;52;7075;7075;52;6316;6089;DSP;1484
Malatya;DARENDE;104;21717;21717;104;18235;17521;Saadet Partisi;208
Malatya;DARENDE;104;21717;21717;104;18235;17521;BTP;134
Malatya;DARENDE;104;21717;21717;104;18235;17521;TKP;81
Malatya;DARENDE;104;21717;21717;104;18235;17521;BBP;6982
Malatya;DARENDE;104;21717;21717;104;18235;17521;AK Parti;9451
Malatya;DARENDE;104;21717;21717;104;18235;17521;İyi Parti;665
Malatya;DOĞANŞEHİR;112;29426;29426;112;26390;25008;Saadet Partisi;468
Malatya;DOĞANŞEHİR;112;29426;29426;112;26390;25008;BTP;44
Malatya;DOĞANŞEHİR;112;29426;29426;112;26390;25008;TKP;99
Malatya;DOĞANŞEHİR;112;29426;29426;112;26390;25008;CHP;11450
Malatya;DOĞANŞEHİR;112;29426;29426;112;26390;25008;AK Parti;12947
Malatya;HEKİMHAN;96;18868;18868;96;16723;15717;Saadet Partisi;164
Malatya;HEKİMHAN;96;18868;18868;96;16723;15717;BTP;23
Malatya;HEKİMHAN;96;18868;18868;96;16723;15717;TKP;58
Malatya;HEKİMHAN;96;18868;18868;96;16723;15717;CHP;7946
Malatya;HEKİMHAN;96;18868;18868;96;16723;15717;MHP;7526
Malatya;PÜTÜRGE;90;11718;11718;90;9458;9025;Saadet Partisi;3427
Malatya;PÜTÜRGE;90;11718;11718;90;9458;9025;BTP;37
Malatya;PÜTÜRGE;90;11718;11718;90;9458;9025;TKP;31
Malatya;PÜTÜRGE;90;11718;11718;90;9458;9025;AK Parti;5530
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;Saadet Partisi;8158
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;BTP;395
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;TKP;333
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;Vatan Partisi;363
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;BBP;4776
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;CHP;36325
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;AK Parti;100233
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;DP;727
Malatya;YEŞİLYURT;661;208015;208015;661;168037;160353;İyi Parti;9043
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;Saadet Partisi;6224
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;BTP;393
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;TKP;309
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;Vatan Partisi;276
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;BBP;3612
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;AK Parti;110303
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;İyi Parti;29359
Malatya;BATTALGAZİ;643;200445;200445;643;161579;154101;HDP;3625
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;Saadet Partisi;35
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;BTP;2
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;TKP;6
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;CHP;173
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;AK Parti;1420
Malatya;DOĞANYOL;20;3417;3417;20;2938;2767;DP;1131
Malatya;KALE;30;4911;4911;30;4238;4048;Saadet Partisi;34
Malatya;KALE;30;4911;4911;30;4238;4048;BTP;30
Malatya;KALE;30;4911;4911;30;4238;4048;TKP;6
Malatya;KALE;30;4911;4911;30;4238;4048;BBP;709
Malatya;KALE;30;4911;4911;30;4238;4048;AK Parti;2325
Malatya;KALE;30;4911;4911;30;4238;4048;DP;915
Malatya;KALE;30;4911;4911;30;4238;4048;İyi Parti;29
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;Saadet Partisi;227
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;BTP;68
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;TKP;12
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;BBP;621
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;CHP;2311
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;MHP;2781
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;DSP;23
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;AHMET KAYA;27
Malatya;KULUNCAK;33;7290;7290;33;6443;6088;HACI SEVEN;18
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;Saadet Partisi;174
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;BTP;19
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;TKP;15
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;CHP;3346
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;AK Parti;6837
Malatya;YAZIHAN;54;12664;12664;54;11335;10751;HDP;360
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;Saadet Partisi;1178
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;BTP;194
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;TKP;180
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;Vatan Partisi;308
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;BBP;1346
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;CHP;57779
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;AK Parti;47371
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;DP;607
Manisa;AKHİSAR;441;131496;131496;441;115091;109921;DSP;958
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;Saadet Partisi;509
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;BTP;156
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;TKP;134
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;Vatan Partisi;256
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;BBP;1923
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;CHP;31510
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;DP;757
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;MHP;30545
Manisa;ALAŞEHİR;275;76218;76218;275;69614;65924;SÜLEYMAN ALPARLI;134
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;Saadet Partisi;479
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;BTP;118
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;TKP;77
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;Vatan Partisi;132
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;AK Parti;15980
Manisa;DEMİRCİ;143;30339;30339;143;27845;26007;İyi Parti;9221
Manisa;GÖRDES;99;22838;22838;99;21098;19432;Saadet Partisi;212
Manisa;GÖRDES;99;22838;22838;99;21098;19432;BTP;81
Manisa;GÖRDES;99;22838;22838;99;21098;19432;TKP;70
Manisa;GÖRDES;99;22838;22838;99;21098;19432;Vatan Partisi;137
Manisa;GÖRDES;99;22838;22838;99;21098;19432;AK Parti;11892
Manisa;GÖRDES;99;22838;22838;99;21098;19432;İyi Parti;7040
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;Saadet Partisi;591
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;BTP;865
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;TKP;51
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;Vatan Partisi;121
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;BBP;750
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;CHP;7732
Manisa;KIRKAĞAÇ;109;29418;29418;109;26337;24467;AK Parti;14357
Manisa;KULA;141;34553;34553;141;31510;29364;Saadet Partisi;233
Manisa;KULA;141;34553;34553;141;31510;29364;BTP;82
Manisa;KULA;141;34553;34553;141;31510;29364;TKP;108
Manisa;KULA;141;34553;34553;141;31510;29364;Vatan Partisi;213
Manisa;KULA;141;34553;34553;141;31510;29364;BBP;365
Manisa;KULA;141;34553;34553;141;31510;29364;MHP;19357
Manisa;KULA;141;34553;34553;141;31510;29364;İyi Parti;9006
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;Saadet Partisi;769
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;BTP;348
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;TKP;339
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;Vatan Partisi;515
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;BBP;994
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;CHP;49922
Manisa;SALİHLİ;411;124338;124338;411;109614;104639;MHP;51752
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;Saadet Partisi;175
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;BTP;86
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;TKP;85
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;BBP;194
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;CHP;11380
Manisa;SARIGÖL;107;28449;28449;107;26637;24831;MHP;12911
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;Saadet Partisi;339
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;BTP;91
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;TKP;53
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;Vatan Partisi;178
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;CHP;19118
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;AK Parti;15771
Manisa;SARUHANLI;147;42703;42703;147;39005;36852;HDP;1302
Manisa;SELENDİ;84;16135;16135;84;15113;14030;Saadet Partisi;82
Manisa;SELENDİ;84;16135;16135;84;15113;14030;BTP;44
Manisa;SELENDİ;84;16135;16135;84;15113;14030;TKP;59
Manisa;SELENDİ;84;16135;16135;84;15113;14030;Vatan Partisi;130
Manisa;SELENDİ;84;16135;16135;84;15113;14030;MHP;8522
Manisa;SELENDİ;84;16135;16135;84;15113;14030;İyi Parti;5193
Manisa;SOMA;284;79860;79860;284;70232;67348;Saadet Partisi;1265
Manisa;SOMA;284;79860;79860;284;70232;67348;BTP;620
Manisa;SOMA;284;79860;79860;284;70232;67348;TKP;195
Manisa;SOMA;284;79860;79860;284;70232;67348;Vatan Partisi;357
Manisa;SOMA;284;79860;79860;284;70232;67348;BBP;14414
Manisa;SOMA;284;79860;79860;284;70232;67348;CHP;20591
Manisa;SOMA;284;79860;79860;284;70232;67348;AK Parti;29906
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;Saadet Partisi;1535
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;BTP;772
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;TKP;380
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;Vatan Partisi;620
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;BBP;18598
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;CHP;33144
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;MHP;39308
Manisa;TURGUTLU;369;118265;118265;369;103353;98699;HDP;4342
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;Saadet Partisi;84
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;BTP;15
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;TKP;19
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;Vatan Partisi;44
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;CHP;4153
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;AK Parti;4883
Manisa;AHMETLİ;48;12853;12853;48;11801;11115;DP;1917
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;Saadet Partisi;31
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;BTP;27
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;TKP;20
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;Vatan Partisi;38
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;CHP;4782
Manisa;GÖLMARMARA;46;11495;11495;46;10597;9961;AK Parti;5063
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;Saadet Partisi;52
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;BTP;23
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;TKP;30
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;Vatan Partisi;180
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;AK Parti;4781
Manisa;KÖPRÜBAŞI;62;10835;10835;62;10131;9419;İyi Parti;4353
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;Saadet Partisi;776
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;BTP;195
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;TKP;311
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;Vatan Partisi;199
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;BBP;1264
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;AK Parti;45202
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;DP;2026
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;İyi Parti;42944
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;HDP;5393
Manisa;ŞEHZADELER;384;120879;120879;384;104273;98864;DSP;554
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;Saadet Partisi;1055
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;BTP;377
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;TKP;508
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;Vatan Partisi;246
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;BBP;6469
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;AK Parti;58137
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;DP;1662
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;İyi Parti;56737
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;HDP;8687
Manisa;YUNUSEMRE;524;163360;163360;524;140715;134541;DSP;663
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;Saadet Partisi;632
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;BTP;97
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;TKP;95
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;Vatan Partisi;167
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;BBP;1534
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;AK Parti;26129
Kahramanmaraş;AFŞİN;200;55326;55326;200;46752;44259;İyi Parti;15605
Kahramanmaraş;ANDIRIN;101;25726;25726;101;23404;21628;Saadet Partisi;320
Kahramanmaraş;ANDIRIN;101;25726;25726;101;23404;21628;BTP;108
Kahramanmaraş;ANDIRIN;101;25726;25726;101;23404;21628;TKP;129
Kahramanmaraş;ANDIRIN;101;25726;25726;101;23404;21628;AK Parti;13902
Kahramanmaraş;ANDIRIN;101;25726;25726;101;23404;21628;İyi Parti;7169
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;Saadet Partisi;1103
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;BTP;160
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;TKP;117
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;Vatan Partisi;122
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;BBP;1845
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;AK Parti;41174
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;İyi Parti;30537
Kahramanmaraş;ELBİSTAN;339;95987;95987;339;79358;75981;HDP;923
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;Saadet Partisi;572
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;BTP;211
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;TKP;161
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;BBP;5996
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;AK Parti;16993
Kahramanmaraş;GÖKSUN;160;39840;39840;160;35096;32942;İyi Parti;9009
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;Saadet Partisi;159
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;BTP;50
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;TKP;170
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;BBP;462
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;CHP;11204
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;AK Parti;17877
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;HDP;387
Kahramanmaraş;PAZARCIK;185;46648;46648;185;41184;38671;DSP;8362
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;Saadet Partisi;3163
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;BTP;1452
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;TKP;122
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;Vatan Partisi;140
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;AK Parti;26265
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;DP;1049
Kahramanmaraş;TÜRKOĞLU;163;46920;46920;163;42596;38687;İyi Parti;6496
Kahramanmaraş;EKİNÖZÜ;33;8653;8653;33;7839;7450;BTP;13
Kahramanmaraş;EKİNÖZÜ;33;8653;8653;33;7839;7450;TKP;5
Kahramanmaraş;EKİNÖZÜ;33;8653;8653;33;7839;7450;CHP;3448
Kahramanmaraş;EKİNÖZÜ;33;8653;8653;33;7839;7450;AK Parti;3957
Kahramanmaraş;EKİNÖZÜ;33;8653;8653;33;7839;7450;HDP;27
Kahramanmaraş;NURHAK;35;9480;9480;35;8043;7591;BTP;20
Kahramanmaraş;NURHAK;35;9480;9480;35;8043;7591;TKP;19
Kahramanmaraş;NURHAK;35;9480;9480;35;8043;7591;CHP;3780
Kahramanmaraş;NURHAK;35;9480;9480;35;8043;7591;MHP;3370
Kahramanmaraş;NURHAK;35;9480;9480;35;8043;7591;HDP;402
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;Saadet Partisi;59
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;BTP;27
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;TKP;25
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;BBP;234
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;MHP;7211
Kahramanmaraş;ÇAĞLAYANCERİT;59;16659;16659;59;14675;13908;İyi Parti;6352
Kahramanmaraş;DULKADİROĞLU;460;141532;141532;460;123958;117317;Saadet Partisi;2212
